away_team_errors,away_team_hits,l_pitcher_wins,game_status,home_team_runs,sv_pitcher,l_pitcher,w_pitcher_wins,l_team,sv_pitcher_saves,w_pitcher,away_team,game_league,l_pitcher_losses,date,game_start_time,home_team_errors,home_team,game_id,w_team,game_type,w_pitcher_losses,away_team_runs,home_team_hits
0,6,0,FINAL,5,F. Francisco,D. Cortes,1,Royals,1,D. Mathis,Royals,AA,1,2009-03-04 14:05:00,3:05PM,1,Rangers,2009_03_04_kcamlb_texmlb_1,Rangers,go_game,1,3,6
1,11,0,FINAL,5,. ,C. Zink,1,Red Sox,0,J. Matos,Puerto Rico,WA,1,2009-03-05 23:05:00,12:05PM,1,Red Sox,2009_03_05_purint_bosmlb_1,Puerto Rico,go_game,0,9,9
3,5,0,FINAL,5,W. Perez,A. Miller,1,Marlins,2,R. Keefer,Marlins,NA,2,2009-03-05 12:05:00,1:05PM,0,Orioles,2009_03_05_flomlb_balmlb_1,Orioles,go_game,0,2,13
3,5,0,FINAL,4,A. Murray,C. Baek,1,Padres,1,S. Feldman,Padres,NA,2,2009-03-05 14:05:00,3:05PM,0,Rangers,2009_03_05_sdnmlb_texmlb_1,Rangers,go_game,1,3,6
1,7,0,FINAL,2,D. Herndon,S. Kelley,1,Mariners,2,J. Speier,Angels,AA,1,2009-03-05 14:05:00,3:05PM,0,Mariners,2009_03_05_anamlb_seamlb_1,Angels,go_game,0,4,4
0,5,0,FINAL,4,J. Motte,T. Pena,1,Dominican Republic,1,R. Franklin,Dominican Republic,WN,1,2009-03-05 13:05:00,2:05PM,0,Cardinals,2009_03_05_domint_slnmlb_1,Cardinals,go_game,0,1,6
0,4,1,FINAL,10,. ,G. Chacin,1,Nationals,0,Z. Miner,Nationals,NA,1,2009-03-05 12:05:00,1:05PM,0,Tigers,2009_03_05_wasmlb_detmlb_1,Tigers,go_game,1,2,13
2,7,0,FINAL,7,C. Paronto,R. Medina,1,Panama,1,C. Hensley,Panama,WN,1,2009-03-05 12:05:00,1:05PM,1,Astros,2009_03_05_panint_houmlb_1,Astros,go_game,0,5,9
1,9,0,FINAL,10,N. Green,D. Moss,1,Australia,1,T. Dillard,Australia,WN,1,2009-03-05 14:05:00,3:05PM,1,Brewers,2009_03_05_ausint_milmlb_1,Brewers,go_game,0,5,9
0,10,0,FINAL,3,. ,K. Olenberger,1,Italy,0,C. Robertson,Italy,WN,1,2009-03-05 13:05:00,2:05PM,0,Mets,2009_03_05_itaint_nynmlb_1,Mets,go_game,0,2,8
0,9,0,FINAL,2,A. Carignan,J. Martinez,1,Giants,1,T. Cahill,Athletics,AN,1,2009-03-05 14:05:00,3:05PM,1,Giants,2009_03_05_oakmlb_sfnmlb_1,Athletics,go_game,0,4,6
1,6,0,FINAL,0,. ,J. Chamberlain,1,Yankees,0,S. Diamond,Canada,WA,1,2009-03-05 12:15:00,1:15PM,1,Yankees,2009_03_05_canint_nyamlb_1,Canada,go_game,0,6,4
1,4,0,FINAL,4,S. Henn,B. Van Driel,1,Netherlands,1,M. Gosling,Netherlands,WA,1,2009-03-05 13:05:00,2:05PM,0,Twins,2009_03_05_nedint_minmlb_1,Twins,go_game,0,2,8
0,10,0,FINAL,5,. ,K. Jimenez,1,White Sox,0,S. Randolph,White Sox,AN,1,2009-03-05 14:05:00,3:05PM,1,Dodgers,2009_03_05_chamlb_lanmlb_1,Dodgers,go_game,0,4,10
1,14,0,FINAL,3,. ,J. De La Rosa,1,Rockies,0,J. Campillo,Mexico,WN,1,2009-03-05 14:10:00,3:10PM,0,Rockies,2009_03_05_mexint_colmlb_1,Mexico,go_game,0,7,10
0,10,0,FINAL,6,J. Broxton,K. Kendrick,1,Phillies,1,J. Guthrie,United States,WN,1,2009-03-05 23:05:00,12:05PM,3,Phillies,2009_03_05_usaint_phimlb_1,United States,go_game,0,9,12
2,3,0,FINAL,6,. ,S. Ekermans,1,South Africa,0,D. Braden,South Africa,WA,1,2009-03-05 14:05:00,3:05PM,4,Athletics,2009_03_05_rsaint_oakmlb_1,Athletics,go_game,0,1,7
0,4,0,FINAL,8,. ,V. Moreno,1,Venezuela,0,E. Fruto,Venezuela,WN,1,2009-03-05 13:05:00,2:05PM,0,Braves,2009_03_05_venint_atlmlb_1,Braves,go_game,0,4,5
1,10,1,FINAL,10,. ,R. Uviedo,1,Pirates,0,J. Roenicke,Pirates,NN,1,2009-03-05 12:05:00,1:05PM,2,Reds,2009_03_05_pitmlb_cinmlb_1,Reds,go_game,1,6,11
1,8,0,FINAL,3,. ,M. Mateo,1,Cubs,0,J. Marquez,White Sox,AN,1,2009-03-05 15:05:00,4:05PM,0,Cubs,2009_03_05_chamlb_chnmlb_1,White Sox,go_game,0,4,7
0,10,1,FINAL,5,. ,B. Sadler,1,Giants,0,J. Bulger,Giants,NA,1,2009-03-06 14:05:00,3:05PM,0,Angels,2009_03_06_sfnmlb_anamlb_1,Angels,go_game,0,4,7
0,7,0,FINAL,4,J. Accardo,S. Escalona,1,Phillies,1,S. Camp,Phillies,NA,1,2009-03-06 18:05:00,7:05PM,1,Blue Jays,2009_03_06_phimlb_tormlb_1,Blue Jays,go_game,0,3,7
3,8,0,FINAL,4,B. Mazone,R. Dempster,2,Cubs,1,R. Wolf,Dodgers,NN,2,2009-03-06 14:05:00,3:05PM,1,Cubs,2009_03_06_lanmlb_chnmlb_1,Dodgers,go_game,0,5,7
2,10,0,FINAL,4,R. Cherry,T. Miller,1,Cardinals,1,C. Muniz,Mets,NN,1,2009-03-06 12:05:00,1:05PM,1,Cardinals,2009_03_06_nynmlb_slnmlb_1,Mets,go_game,0,5,7
2,10,0,FINAL,8,. ,A. Laughter,1,Rangers,0,R. Mahay,Rangers,AA,1,2009-03-06 14:05:00,3:05PM,1,Royals,2009_03_06_texmlb_kcamlb_1,Royals,go_game,0,7,11
0,6,0,FINAL,7,. ,J. Verlander,1,Tigers,0,A. Aceves,Tigers,AA,1,2009-03-06 18:15:00,7:15PM,1,Yankees,2009_03_06_detmlb_nyamlb_1,Yankees,go_game,0,3,14
2,8,0,FINAL,10,. ,D. Welch,1,Australia,0,J. Link,Australia,WA,1,2009-03-06 14:05:00,3:05PM,2,White Sox,2009_03_06_ausint_chamlb_1,White Sox,go_game,0,3,17
1,8,1,FINAL,12,. ,J. Washburn,1,Mariners,0,E. Gonzalez,Mariners,AA,1,2009-03-06 14:05:00,3:05PM,2,Athletics,2009_03_06_seamlb_oakmlb_1,Athletics,go_game,1,1,16
1,10,0,FINAL,6,. ,R. Detwiler,2,Nationals,0,D. Pauley,Nationals,NA,1,2009-03-06 12:05:00,1:05PM,1,Orioles,2009_03_06_wasmlb_balmlb_1,Orioles,go_game,0,2,11
1,10,0,FINAL,5,J. Cromer,J. Barthmaier,1,Pirates,1,C. Hernandez,Rays,AN,1,2009-03-06 12:05:00,1:05PM,0,Pirates,2009_03_06_tbamlb_pitmlb_1,Rays,go_game,0,8,14
2,10,0,FINAL,5,A. Mills,T. Tankersley,1,Marlins,1,H. Okajima,Marlins,NA,1,2009-03-06 12:05:00,1:05PM,0,Red Sox,2009_03_06_flomlb_bosmlb_1,Red Sox,go_game,0,3,10
4,2,0,FINAL,13,. ,F. Nieve,1,Astros,0,J. Reyes,Astros,NN,1,2009-03-06 18:05:00,7:05PM,0,Braves,2009_03_06_houmlb_atlmlb_1,Braves,go_game,0,0,11
0,18,0,FINAL,7,. ,J. Sowers,1,Indians,0,D. Bush,Brewers,NA,1,2009-03-06 14:05:00,3:05PM,1,Indians,2009_03_06_milmlb_clemlb_1,Brewers,go_game,0,17,14
0,4,0,FINAL,3,C. Breslow,A. Harang,2,Reds,1,G. Perkins,Reds,NA,1,2009-03-06 12:05:00,1:05PM,0,Twins,2009_03_06_cinmlb_minmlb_1,Twins,go_game,0,0,11
1,16,0,FINAL,11,. ,C. Reineke,1,Padres,0,M. Daley,Rockies,NN,1,2009-03-06 14:05:00,3:05PM,3,Padres,2009_03_06_colmlb_sdnmlb_1,Rockies,go_game,0,13,14
6,11,0,FINAL,15,L. Cormier,T. Wakefield,1,Red Sox,1,J. Shields,Red Sox,AA,2,2009-03-07 12:05:00,1:05PM,1,Rays,2009_03_07_bosmlb_tbamlb_1,Rays,go_game,0,7,7
1,6,0,FINAL,7,. ,J. Burton,1,Reds,0,R. Romero,Reds,NA,1,2009-03-07 12:05:00,1:05PM,1,Blue Jays,2009_03_07_cinmlb_tormlb_1,Blue Jays,go_game,1,2,15
0,16,1,FINAL,1,. ,M. Guerrier,1,Twins,0,D. McCutchen,Pirates,NA,2,2009-03-07 12:05:00,1:05PM,1,Twins,2009_03_07_pitmlb_minmlb_1,Pirates,go_game,0,10,5
1,18,1,FINAL,6,. ,C. Ramos,2,Padres,0,C. Schroder,Athletics,AN,1,2009-03-07 14:05:00,3:05PM,2,Padres,2009_03_07_oakmlb_sdnmlb_1,Athletics,go_game,0,15,11
1,12,0,FINAL,4,. ,A. Laffey,1,Indians,0,K. Davies,Royals,AA,2,2009-03-07 14:05:00,3:05PM,1,Indians,2009_03_07_kcamlb_clemlb_1,Royals,go_game,0,9,10
0,7,0,FINAL,2,E. Guardado,M. MacDougal,1,White Sox,1,D. Nippert,White Sox,AA,1,2009-03-07 14:05:00,3:05PM,1,Rangers,2009_03_07_chamlb_texmlb_1,Rangers,go_game,0,1,7
3,12,0,FINAL,7,R. Messenger,V. Garate,1,Dodgers,3,T. Thorpe,Mariners,AN,1,2009-03-07 14:05:00,3:05PM,3,Dodgers,2009_03_07_seamlb_lanmlb_1,Mariners,go_game,0,8,9
2,13,0,FINAL,5,F. Rodriguez,D. Haren,2,D-backs,1,J. Lackey,Angels,AN,1,2009-03-07 14:05:00,3:05PM,0,D-backs,2009_03_07_anamlb_arimlb_1,Angels,go_game,0,9,8
1,7,0,FINAL,2,C. Wright,C. Zambrano,1,Cubs,1,J. Suppan,Cubs,NN,1,2009-03-07 14:05:00,3:05PM,0,Brewers,2009_03_07_chnmlb_milmlb_1,Brewers,go_game,0,0,6
1,10,0,FINAL,5,J. Colome,R. Merritt,1,Mets,3,S. Olsen,Nationals,NN,1,2009-03-07 12:10:00,1:10PM,1,Mets,2009_03_07_wasmlb_nynmlb_1,Nationals,go_game,0,7,12
0,8,0,FINAL,1,. ,M. Hampton,1,Astros,0,J. Pineiro,Cardinals,NN,1,2009-03-07 12:05:00,1:05PM,0,Astros,2009_03_07_slnmlb_houmlb_1,Cardinals,go_game,0,5,4
0,7,0,FINAL,3,. ,R. Wolf,1,Orioles,0,C. Martinez,Orioles,AN,1,2009-03-07 12:05:00,1:05PM,2,Marlins,2009_03_07_balmlb_flomlb_1,Marlins,go_game,0,2,7
1,13,0,FINAL,7,. ,R. Ray,1,Giants,0,F. Morales,Rockies,NN,1,2009-03-07 14:05:00,3:05PM,2,Giants,2009_03_07_colmlb_sfnmlb_1,Rockies,go_game,1,9,11
2,7,0,FINAL,8,. ,E. Jackson,1,Tigers,0,J. Moyer,Tigers,AN,1,2009-03-07 12:05:00,1:05PM,0,Phillies,2009_03_07_detmlb_phimlb_1,Phillies,go_game,0,2,5
1,9,0,FINAL,1,Z. Schreiber,B. Tomko,1,Yankees,1,B. Carlyle,Braves,NA,1,2009-03-07 12:15:00,1:15PM,0,Yankees,2009_03_07_atlmlb_nyamlb_1,Braves,go_game,0,3,6
1,8,1,FINAL,9,. ,J. McDonald,1,Dodgers,0,S. Linebrink,Dodgers,NA,2,2009-03-08 15:05:00,4:05PM,2,White Sox,2009_03_08_lanmlb_chamlb_1,White Sox,go_game,0,4,14
1,11,0,FINAL,18,. ,M. Wilson,1,Wolverines,0,F. Garcia,Wolverines,NN,1,2009-03-08 23:10:00,12:10PM,0,Mets,2009_03_08_umwbbc_nynmlb_1,Mets,go_game,0,7,17
1,9,0,FINAL,6,. ,L. Perez,1,Blue Jays,0,J. Kennard,Blue Jays,AN,1,2009-03-08 12:05:00,1:05PM,1,Reds,2009_03_08_tormlb_cinmlb_1,Reds,go_game,0,5,10
0,12,0,FINAL,3,. ,N. Robertson,1,Tigers,0,A. Burnett,Yankees,AA,1,2009-03-08 12:05:00,1:05PM,1,Tigers,2009_03_08_nyamlb_detmlb_1,Yankees,go_game,0,12,4
2,6,1,FINAL,8,. ,C. Muniz,1,Mets,0,J. Lannan,Mets,NN,1,2009-03-08 12:05:00,1:05PM,2,Nationals,2009_03_08_nynmlb_wasmlb_1,Nationals,go_game,0,3,13
1,6,0,FINAL,7,. ,Y. Gallardo,2,Brewers,0,Z. Greinke,Brewers,NA,1,2009-03-08 15:05:00,4:05PM,0,Royals,2009_03_08_milmlb_kcamlb_1,Royals,go_game,0,1,7
0,9,0,FINAL,8,B. Sanches,A. Wainwright,1,Cardinals,2,R. Nolasco,Marlins,NN,2,2009-03-08 12:05:00,1:05PM,6,Cardinals,2009_03_08_flomlb_slnmlb_1,Marlins,go_game,1,9,8
2,4,0,FINAL,0,B. Keppel,H. Penn,1,Orioles,1,J. Nathan,Twins,AA,1,2009-03-08 12:05:00,1:05PM,3,Orioles,2009_03_08_minmlb_balmlb_1,Twins,go_game,0,2,1
1,7,1,FINAL,8,. ,W. Davis,1,Rays,0,J. Masterson,Rays,AA,1,2009-03-08 12:05:00,1:05PM,0,Red Sox,2009_03_08_tbamlb_bosmlb_1,Red Sox,go_game,0,2,11
1,10,0,FINAL,4,M. Belisle,C. Young,1,Padres,1,G. Reynolds,Padres,NN,2,2009-03-08 15:10:00,4:10PM,0,Rockies,2009_03_08_sdnmlb_colmlb_1,Rockies,go_game,0,2,9
1,6,0,FINAL,10,. ,D. Eveland,1,Athletics,0,R. Johnson,Athletics,AN,1,2009-03-08 15:05:00,4:05PM,0,Giants,2009_03_08_oakmlb_sfnmlb_1,Giants,go_game,1,1,13
0,7,0,FINAL,2,. ,C. Fox,1,Cubs,0,D. Holland,Rangers,AN,1,2009-03-08 15:05:00,4:05PM,0,Cubs,2009_03_08_texmlb_chnmlb_1,Rangers,go_game,0,7,8
3,7,0,FINAL,11,. ,G. De La Vara,2,Astros,0,D. Veal,Astros,NN,2,2009-03-08 12:05:00,1:05PM,1,Pirates,2009_03_08_houmlb_pitmlb_1,Pirates,go_game,0,4,10
4,11,0,FINAL,11,. ,B. Korecky,1,D-backs,0,S. White,D-backs,NA,1,2009-03-08 15:05:00,4:05PM,0,Mariners,2009_03_08_arimlb_seamlb_1,Mariners,go_game,0,7,14
0,11,0,FINAL,8,. ,R. Rundles,1,Indians,0,T. Ross,Indians,AA,1,2009-03-08 15:05:00,4:05PM,0,Athletics,2009_03_08_clemlb_oakmlb_1,Athletics,go_game,0,5,10
2,8,1,FINAL,7,. ,C. Carrasco,1,Phillies,0,M. Gonzalez,Phillies,NN,1,2009-03-08 12:05:00,1:05PM,1,Braves,2009_03_08_phimlb_atlmlb_1,Braves,go_game,0,2,14
2,5,0,FINAL,8,. ,K. Pucetas,1,Giants,0,N. Adenhart,Giants,NA,2,2009-03-08 15:05:00,4:05PM,0,Angels,2009_03_08_sfnmlb_anamlb_1,Angels,go_game,0,1,12
1,4,0,FINAL,9,. ,B. Bannister,2,Royals,0,C. Gaudin,Royals,AN,1,2009-03-09 15:05:00,4:05PM,0,Cubs,2009_03_09_kcamlb_chnmlb_1,Cubs,go_game,0,1,12
0,13,1,FINAL,9,. ,A. Castillo,1,Orioles,0,B. Stokes,Orioles,AN,1,2009-03-09 12:10:00,1:10PM,2,Mets,2009_03_09_balmlb_nynmlb_1,Mets,go_game,0,8,11
1,15,0,FINAL,7,. ,K. Millwood,1,Rangers,0,J. Schmidt,Dodgers,NA,1,2009-03-09 15:05:00,4:05PM,2,Rangers,2009_03_09_lanmlb_texmlb_1,Dodgers,go_game,0,13,10
0,14,1,FINAL,3,. ,J. Danks,2,White Sox,0,F. Carmona,Indians,AA,1,2009-03-09 15:05:00,4:05PM,1,White Sox,2009_03_09_clemlb_chamlb_1,Indians,go_game,0,9,6
2,15,0,FINAL,14,B. Maxwell,J. Mateo,1,Pirates,1,W. Littleton,Red Sox,AN,1,2009-03-09 12:05:00,1:05PM,1,Pirates,2009_03_09_bosmlb_pitmlb_1,Red Sox,go_game,0,15,16
1,11,0,FINAL,5,. ,D. Herndon,1,Angels,0,K. Cameron,Angels,AA,1,2009-03-09 15:05:00,4:05PM,2,Athletics,2009_03_09_anamlb_oakmlb_1,Athletics,go_game,0,4,11
3,6,0,FINAL,1,K. Calero,B. Lyon,1,Tigers,1,R. Pinto,Tigers,AN,1,2009-03-09 18:05:00,7:05PM,0,Marlins,2009_03_09_detmlb_flomlb_1,Marlins,go_game,0,0,9
1,10,0,FINAL,8,. ,S. Perez,1,Astros,0,M. Estrada,Astros,NN,1,2009-03-09 18:05:00,7:05PM,1,Nationals,2009_03_09_houmlb_wasmlb_1,Nationals,go_game,0,6,14
0,9,0,FINAL,2,. ,I. Kennedy,1,Yankees,0,C. Janssen,Blue Jays,AA,2,2009-03-09 12:15:00,1:15PM,0,Yankees,2009_03_09_tormlb_nyamlb_1,Blue Jays,go_game,0,6,8
1,16,0,FINAL,3,. ,J. Garland,1,D-backs,0,C. Baek,Padres,NN,2,2009-03-09 15:05:00,4:05PM,1,D-backs,2009_03_09_sdnmlb_arimlb_1,Padres,go_game,2,16,7
0,10,0,FINAL,8,. ,E. Morlan,1,Brewers,0,L. Perdomo,Brewers,NN,1,2009-03-09 15:05:00,4:05PM,0,Giants,2009_03_09_milmlb_sfnmlb_1,Giants,go_game,0,6,11
1,9,0,FINAL,4,. ,J. Lehr,2,Phillies,0,B. Jukich,Reds,NN,1,2009-03-09 12:05:00,1:05PM,2,Phillies,2009_03_09_cinmlb_phimlb_1,Reds,go_game,0,8,9
0,11,0,FINAL,3,B. Duensing,J. Nelson,2,Rays,1,M. Guerrier,Twins,AA,1,2009-03-09 12:05:00,1:05PM,0,Rays,2009_03_09_minmlb_tbamlb_1,Twins,go_game,2,4,7
4,13,0,FINAL,5,. ,. ,0,,0,. ,Mets,NN,0,2009-03-10 12:05:00,1:05PM,0,Nationals,2009_03_10_nynmlb_wasmlb_1,,go_game,0,5,8
0,8,0,FINAL,1,. ,K. Johnson,1,Red Sox,0,R. Liz,Orioles,AA,1,2009-03-10 12:05:00,1:05PM,0,Red Sox,2009_03_10_balmlb_bosmlb_1,Orioles,go_game,0,5,5
0,6,0,FINAL,6,. ,B. Webb,1,D-backs,0,H. Kuroda,D-backs,NN,1,2009-03-10 15:05:00,4:05PM,0,Dodgers,2009_03_10_arimlb_lanmlb_1,Dodgers,go_game,0,3,10
2,12,0,FINAL,4,L. Perdomo,E. Ramirez,2,Rangers,2,B. Sadler,Giants,NA,1,2009-03-10 15:05:00,4:05PM,2,Rangers,2009_03_10_sfnmlb_texmlb_1,Giants,go_game,1,6,9
3,7,0,FINAL,11,. ,B. Wolfe,1,Blue Jays,0,A. Sonnanstine,Blue Jays,AA,1,2009-03-10 12:05:00,1:05PM,1,Rays,2009_03_10_tormlb_tbamlb_1,Rays,go_game,0,4,9
1,11,0,FINAL,8,. ,S. Lewis,2,Indians,0,J. Bulger,Indians,AA,1,2009-03-10 15:05:00,4:05PM,2,Angels,2009_03_10_clemlb_anamlb_1,Angels,go_game,0,4,9
1,16,0,FINAL,1,. ,G. Olson,1,Mariners,0,R. Dempster,Cubs,NA,1,2009-03-10 15:05:00,4:05PM,1,Mariners,2009_03_10_chnmlb_seamlb_1,Cubs,go_game,2,8,6
2,13,0,FINAL,4,. ,B. Moehler,2,Astros,0,D. Lowe,Braves,NN,2,2009-03-10 12:05:00,1:05PM,2,Astros,2009_03_10_atlmlb_houmlb_1,Braves,go_game,0,7,6
1,8,2,FINAL,14,. ,C. Schroder,1,Athletics,0,R. Speier,Athletics,AN,1,2009-03-10 15:10:00,4:10PM,0,Rockies,2009_03_10_oakmlb_colmlb_1,Rockies,go_game,0,7,14
0,6,0,FINAL,7,. ,N. Masset,1,Reds,0,J. Chamberlain,Reds,NA,2,2009-03-10 18:15:00,7:15PM,1,Yankees,2009_03_10_cinmlb_nyamlb_1,Yankees,go_game,0,1,14
1,6,1,FINAL,5,J. Motte,Z. Miner,2,Tigers,1,K. Lohse,Tigers,AN,2,2009-03-10 12:05:00,1:05PM,0,Cardinals,2009_03_10_detmlb_slnmlb_1,Cardinals,go_game,1,2,9
0,10,0,FINAL,0,. ,C. Lee,1,Indians,0,A. Cook,Rockies,NA,1,2009-03-11 15:05:00,4:05PM,2,Indians,2009_03_11_colmlb_clemlb_1,Rockies,go_game,1,5,5
2,21,1,FINAL,10,Z. Schreiber,K. Kendrick,2,Phillies,2,J. Reyes,Braves,NN,1,2009-03-11 12:05:00,1:05PM,1,Phillies,2009_03_11_atlmlb_phimlb_1,Braves,go_game,0,12,15
0,10,0,FINAL,9,. ,J. Thomas,1,Mariners,0,H. Phillips,Mariners,AA,1,2009-03-11 15:05:00,4:05PM,1,Royals,2009_03_11_seamlb_kcamlb_1,Royals,go_game,0,2,11
0,4,0,FINAL,2,. ,. ,0,,0,. ,Pirates,NA,0,2009-03-11 12:05:00,1:05PM,0,Blue Jays,2009_03_11_pitmlb_tormlb_1,,go_game,0,2,8
1,7,0,FINAL,7,A. Figaro,C. Sabathia,1,Yankees,1,J. Verlander,Yankees,AA,1,2009-03-11 12:05:00,1:05PM,2,Tigers,2009_03_11_nyamlb_detmlb_1,Tigers,go_game,1,4,10
0,11,0,FINAL,4,M. Iwata,J. Miller,1,Giants,1,H. Wakui,Japan,WN,1,2009-03-11 15:05:00,4:05PM,1,Giants,2009_03_11_jpnint_sfnmlb_1,Japan,go_game,0,6,8
1,8,0,FINAL,10,. ,K. Kim,1,Korea,0,K. Correia,Korea,WN,1,2009-03-11 21:05:00,10:05PM,1,Padres,2009_03_11_korint_sdnmlb_1,Padres,go_game,0,4,14
0,8,0,FINAL,6,. ,J. Julio,1,Brewers,0,O. Dotel,Brewers,NA,1,2009-03-11 15:05:00,4:05PM,1,White Sox,2009_03_11_milmlb_chamlb_1,White Sox,go_game,1,2,12
2,8,0,FINAL,8,. ,J. Fulchino,1,Astros,0,A. Harang,Astros,NN,1,2009-03-11 12:05:00,1:05PM,0,Reds,2009_03_11_houmlb_cinmlb_1,Reds,go_game,1,2,11
0,17,0,FINAL,3,B. Julianel,M. Albers,1,Orioles,1,R. Dickey,Twins,AA,1,2009-03-11 12:05:00,1:05PM,0,Orioles,2009_03_11_minmlb_balmlb_1,Twins,go_game,1,4,12
2,14,0,FINAL,4,. ,J. Delgado,1,Marlins,0,M. Boggs,Cardinals,NN,1,2009-03-11 12:05:00,1:05PM,2,Marlins,2009_03_11_slnmlb_flomlb_1,Cardinals,go_game,0,8,4
0,10,0,FINAL,6,. ,D. Haren,1,D-backs,0,V. Mazzaro,D-backs,NA,2,2009-03-12 15:05:00,4:05PM,1,Athletics,2009_03_12_arimlb_oakmlb_1,Athletics,go_game,0,1,12
1,20,0,FINAL,8,. ,J. Santana,2,Mets,0,R. Nolasco,Marlins,NN,1,2009-03-12 18:10:00,7:10PM,2,Mets,2009_03_12_flomlb_nynmlb_1,Marlins,go_game,1,16,8
0,6,0,FINAL,2,K. Fujikawa,C. Zambrano,1,Cubs,1,Y. Darvish,Japan,WN,1,2009-03-12 15:05:00,4:05PM,1,Cubs,2009_03_12_jpnint_chnmlb_1,Japan,go_game,0,3,10
1,5,0,FINAL,4,. ,M. McBeth,1,Red Sox,0,J. Kinney,Red Sox,AN,1,2009-03-12 12:05:00,1:05PM,0,Cardinals,2009_03_12_bosmlb_slnmlb_1,Cardinals,go_game,0,2,6
0,7,1,FINAL,9,K. Davies,F. German,1,White Sox,1,H. Ramirez,White Sox,AA,1,2009-03-12 15:05:00,4:05PM,0,Royals,2009_03_12_chamlb_kcamlb_1,Royals,go_game,1,3,12
2,8,0,FINAL,4,C. Haeger,C. Lim,1,Korea,1,N. DeBarr,Korea,WN,1,2009-03-12 15:05:00,4:05PM,1,Dodgers,2009_03_12_korint_lanmlb_1,Dodgers,go_game,0,2,6
2,10,2,FINAL,4,R. Mattheus,J. Lackey,2,Angels,1,F. Morales,Rockies,NA,1,2009-03-12 15:05:00,4:05PM,1,Angels,2009_03_12_colmlb_anamlb_1,Rockies,go_game,1,6,11
1,6,0,FINAL,6,. ,J. Towers,2,Nationals,0,B. Carlyle,Nationals,NN,1,2009-03-12 12:05:00,1:05PM,0,Braves,2009_03_12_wasmlb_atlmlb_1,Braves,go_game,0,2,11
0,15,1,FINAL,1,. ,J. Washburn,1,Mariners,0,B. McCarthy,Rangers,AA,2,2009-03-12 15:05:00,4:05PM,3,Mariners,2009_03_12_texmlb_seamlb_1,Rangers,go_game,0,9,4
0,9,0,FINAL,6,C. Bootcheck,S. Baker,1,Twins,1,V. Vasquez,Twins,AN,1,2009-03-12 12:05:00,1:05PM,0,Pirates,2009_03_12_minmlb_pitmlb_1,Pirates,go_game,0,4,10
2,12,0,FINAL,10,. ,. ,0,,0,. ,Padres,NN,0,2009-03-12 15:05:00,4:05PM,2,Brewers,2009_03_12_sdnmlb_milmlb_1,,go_game,0,10,10
0,3,1,FINAL,3,J. Nelson,J. Moyer,2,Phillies,1,J. Shields,Phillies,NA,1,2009-03-12 12:05:00,1:05PM,0,Rays,2009_03_12_phimlb_tbamlb_1,Rays,go_game,0,2,10
0,8,1,FINAL,3,D. Purcey,C. Hernandez,1,Rays,1,B. Cecil,Rays,AA,1,2009-03-13 12:05:00,1:05PM,0,Blue Jays,2009_03_13_tbamlb_tormlb_1,Blue Jays,go_game,0,1,7
4,6,0,FINAL,4,. ,T. Diamond,1,Rangers,0,J. Castillo,Rangers,AN,1,2009-03-13 15:05:00,4:05PM,1,Dodgers,2009_03_13_texmlb_lanmlb_1,Dodgers,go_game,0,3,8
0,9,0,FINAL,2,. ,. ,0,,0,. ,Nationals,NN,0,2009-03-13 18:05:00,7:05PM,3,Astros,2009_03_13_wasmlb_houmlb_1,,go_game,0,2,9
1,10,0,FINAL,3,J. Motte,B. Bergesen,2,Orioles,2,J. Pineiro,Orioles,AN,1,2009-03-13 18:05:00,7:05PM,0,Cardinals,2009_03_13_balmlb_slnmlb_2,Cardinals,go_game,0,1,8
1,7,0,FINAL,4,D. Lowery,V. Padilla,1,Rangers,1,R. Tejeda,Rangers,AA,2,2009-03-13 15:05:00,4:05PM,0,Royals,2009_03_13_texmlb_kcamlb_1,Royals,go_game,0,1,4
3,6,2,FINAL,8,. ,C. Gaudin,1,Cubs,0,D. Moseley,Cubs,NA,1,2009-03-13 15:05:00,4:05PM,0,Angels,2009_03_13_chnmlb_anamlb_1,Angels,go_game,0,2,10
1,9,0,FINAL,8,. ,C. Wang,1,Yankees,0,T. Wakefield,Yankees,AA,1,2009-03-13 18:05:00,7:05PM,0,Red Sox,2009_03_13_nyamlb_bosmlb_1,Red Sox,go_game,2,4,9
1,15,0,FINAL,5,C. Perez,A. Eaton,2,Orioles,1,K. McClellan,Cardinals,NA,1,2009-03-13 12:05:00,1:05PM,0,Orioles,2009_03_13_slnmlb_balmlb_1,Cardinals,go_game,0,6,12
1,6,0,FINAL,4,V. Chulk,D. Eveland,1,Athletics,1,A. Laffey,Athletics,AA,2,2009-03-13 15:05:00,4:05PM,1,Indians,2009_03_13_oakmlb_clemlb_1,Indians,go_game,2,3,7
1,14,0,FINAL,2,. ,S. West,1,Marlins,0,T. Hanson,Braves,NN,1,2009-03-13 12:05:00,1:05PM,2,Marlins,2009_03_13_atlmlb_flomlb_1,Braves,go_game,0,9,5
0,18,0,FINAL,4,. ,M. Ekstrom,1,Padres,0,G. Floyd,White Sox,AN,1,2009-03-13 15:05:00,4:05PM,3,Padres,2009_03_13_chamlb_sdnmlb_1,White Sox,go_game,0,15,7
